Id,income,income_binary,is_conflicting_duplicate_features
27419,<=50K,0,False
27420,<=50K,0,False
27421,<=50K,0,False
27422,<=50K,0,False
27423,>50K,1,False
27424,>50K,1,False
27425,<=50K,0,False
27426,>50K,1,False
27427,<=50K,0,False
27428,<=50K,0,False
27429,<=50K,0,False
27430,<=50K,0,False
27431,<=50K,0,False
27432,>50K,1,False
27433,>50K,1,False
27434,<=50K,0,False
27435,<=50K,0,False
27436,<=50K,0,False
27437,<=50K,0,False
27438,>50K,1,False
27439,<=50K,0,False
27440,<=50K,0,False
27441,<=50K,0,False
27442,<=50K,0,False
27443,<=50K,0,False
27444,<=50K,0,False
27445,<=50K,0,False
27446,<=50K,0,False
27447,<=50K,0,False
27448,<=50K,0,False
27449,<=50K,0,False
27450,<=50K,0,False
27452,>50K,1,False
27453,<=50K,0,False
27454,<=50K,0,False
27455,<=50K,0,False
27456,<=50K,0,False
27457,<=50K,0,False
27458,>50K,1,False
27459,<=50K,0,False
27460,>50K,1,False
27461,<=50K,0,False
27462,<=50K,0,False
27463,<=50K,0,False
27464,<=50K,0,False
27465,<=50K,0,False
27466,<=50K,0,False
27467,>50K,1,False
27468,<=50K,0,False
27469,<=50K,0,False
27470,<=50K,0,False
27471,<=50K,0,False
27472,>50K,1,False
27473,>50K,1,False
27474,<=50K,0,False
27475,<=50K,0,False
27476,<=50K,0,False
27477,<=50K,0,False
27478,<=50K,0,False
27479,>50K,1,False
27480,<=50K,0,False
27481,>50K,1,False
27482,<=50K,0,False
27483,>50K,1,False
27484,<=50K,0,False
27485,>50K,1,False
27486,<=50K,0,False
27487,<=50K,0,False
27488,<=50K,0,False
27489,>50K,1,False
27490,>50K,1,False
27491,>50K,1,False
27492,>50K,1,False
27493,>50K,1,False
27494,>50K,1,False
27495,<=50K,0,False
27496,<=50K,0,False
27497,<=50K,0,False
27498,<=50K,0,False
27499,<=50K,0,False
27500,<=50K,0,False
27501,<=50K,0,False
27502,<=50K,0,False
27503,>50K,1,False
27504,<=50K,0,False
27505,>50K,1,False
27506,<=50K,0,False
27507,<=50K,0,False
27508,<=50K,0,False
27509,>50K,1,False
27510,<=50K,0,False
27511,>50K,1,False
27512,<=50K,0,False
27513,<=50K,0,False
27514,>50K,1,False
27515,<=50K,0,False
27516,<=50K,0,False
27517,<=50K,0,False
27518,<=50K,0,False
27519,<=50K,0,False
27520,<=50K,0,False
27521,<=50K,0,False
27522,<=50K,0,False
27523,<=50K,0,False
27524,<=50K,0,False
27525,<=50K,0,False
27526,<=50K,0,False
27527,>50K,1,False
27528,>50K,1,False
27529,<=50K,0,False
27530,<=50K,0,False
27531,<=50K,0,False
27532,>50K,1,False
27533,<=50K,0,False
27534,<=50K,0,False
27535,<=50K,0,False
27536,<=50K,0,False
27537,<=50K,0,False
27538,<=50K,0,False
27539,>50K,1,False
27540,<=50K,0,False
27541,<=50K,0,False
27542,<=50K,0,False
27543,<=50K,0,False
27544,<=50K,0,False
27545,<=50K,0,False
27546,<=50K,0,False
27547,<=50K,0,False
27548,<=50K,0,False
27549,>50K,1,False
27550,<=50K,0,False
27551,<=50K,0,False
27552,<=50K,0,False
27553,>50K,1,False
27554,>50K,1,False
27555,<=50K,0,False
27556,<=50K,0,False
27557,<=50K,0,False
27558,<=50K,0,False
27559,>50K,1,False
27560,<=50K,0,False
27561,<=50K,0,False
27562,>50K,1,False
27563,<=50K,0,False
27564,>50K,1,False
27565,<=50K,0,False
27566,<=50K,0,False
27567,<=50K,0,False
27568,>50K,1,False
27569,<=50K,0,False
27570,>50K,1,False
27571,<=50K,0,False
27572,>50K,1,False
27573,>50K,1,False
27574,<=50K,0,False
27575,<=50K,0,False
27576,<=50K,0,False
27577,<=50K,0,False
27578,<=50K,0,False
27579,<=50K,0,False
27580,<=50K,0,False
27581,<=50K,0,False
27582,>50K,1,False
27583,>50K,1,False
27584,<=50K,0,False
27585,>50K,1,False
27586,<=50K,0,False
27587,>50K,1,False
27588,>50K,1,False
27589,<=50K,0,False
27590,<=50K,0,False
27591,<=50K,0,False
27592,<=50K,0,False
27593,<=50K,0,False
27594,<=50K,0,False
27595,<=50K,0,False
27596,<=50K,0,False
27597,<=50K,0,False
27598,<=50K,0,False
27599,<=50K,0,False
27600,>50K,1,False
27601,<=50K,0,False
27602,<=50K,0,False
27603,>50K,1,False
27604,<=50K,0,False
27605,<=50K,0,False
27606,<=50K,0,False
27607,<=50K,0,False
27608,<=50K,0,False
27609,<=50K,0,False
27610,<=50K,0,False
27611,<=50K,0,False
27612,<=50K,0,False
27613,<=50K,0,False
27614,>50K,1,False
27615,<=50K,0,False
27616,<=50K,0,False
27617,<=50K,0,False
27618,<=50K,0,False
27619,<=50K,0,False
27620,<=50K,0,False
27621,<=50K,0,False
27622,<=50K,0,False
27623,<=50K,0,False
27624,>50K,1,False
27625,<=50K,0,False
27626,>50K,1,False
27627,<=50K,0,False
27628,<=50K,0,False
27629,<=50K,0,False
27630,>50K,1,False
27631,<=50K,0,False
27632,<=50K,0,False
27633,>50K,1,False
27634,>50K,1,False
27635,<=50K,0,False
27636,>50K,1,False
27637,<=50K,0,False
27638,<=50K,0,False
27639,>50K,1,False
27640,<=50K,0,False
27641,>50K,1,False
27642,<=50K,0,False
27643,<=50K,0,False
27644,<=50K,0,False
27645,>50K,1,False
27646,<=50K,0,False
27647,<=50K,0,False
27648,<=50K,0,False
27649,>50K,1,False
27650,<=50K,0,False
27651,<=50K,0,False
27652,>50K,1,False
27653,<=50K,0,False
27654,<=50K,0,False
27655,<=50K,0,False
27656,<=50K,0,False
27657,<=50K,0,False
27658,<=50K,0,False
27659,<=50K,0,False
27660,<=50K,0,False
27661,<=50K,0,False
27662,>50K,1,False
27663,<=50K,0,False
27664,<=50K,0,False
27665,<=50K,0,False
27666,>50K,1,False
27667,>50K,1,False
27668,<=50K,0,False
27669,<=50K,0,False
27670,<=50K,0,False
27671,<=50K,0,False
27672,>50K,1,False
27673,<=50K,0,False
27674,<=50K,0,False
27675,>50K,1,False
27676,<=50K,0,False
27677,<=50K,0,False
27678,<=50K,0,False
27679,>50K,1,False
27680,>50K,1,False
27682,<=50K,0,False
27683,<=50K,0,False
27684,>50K,1,False
27685,<=50K,0,False
27686,<=50K,0,False
27687,<=50K,0,False
27688,<=50K,0,False
27689,>50K,1,False
27690,<=50K,0,False
27691,<=50K,0,False
27692,>50K,1,False
27693,>50K,1,False
27694,<=50K,0,False
27695,<=50K,0,False
27696,>50K,1,False
27697,<=50K,0,False
27698,<=50K,0,False
27699,<=50K,0,False
27700,<=50K,0,False
27701,<=50K,0,False
27702,>50K,1,False
27703,<=50K,0,False
27704,>50K,1,False
27705,>50K,1,False
27706,<=50K,0,False
27707,<=50K,0,False
27708,>50K,1,False
27709,<=50K,0,False
27710,<=50K,0,False
27711,<=50K,0,False
27712,<=50K,0,False
27713,<=50K,0,False
27714,<=50K,0,False
27715,<=50K,0,False
27716,<=50K,0,False
27717,<=50K,0,False
27718,>50K,1,False
27719,>50K,1,False
27720,<=50K,0,False
27721,<=50K,0,False
27722,<=50K,0,False
27723,>50K,1,False
27724,<=50K,0,False
27725,>50K,1,False
27726,>50K,1,False
27727,<=50K,0,False
27728,>50K,1,False
27729,>50K,1,False
27730,>50K,1,False
27731,<=50K,0,False
27732,<=50K,0,False
27733,>50K,1,False
27734,<=50K,0,False
27735,<=50K,0,False
27736,>50K,1,False
27737,>50K,1,False
27738,<=50K,0,False
27739,<=50K,0,False
27740,>50K,1,False
27741,<=50K,0,False
27742,<=50K,0,False
27743,<=50K,0,False
27744,<=50K,0,False
27745,<=50K,0,False
27746,<=50K,0,False
27747,<=50K,0,False
27748,>50K,1,False
27749,<=50K,0,False
27750,<=50K,0,False
27751,<=50K,0,False
27752,<=50K,0,False
27753,<=50K,0,False
27754,>50K,1,False
27755,<=50K,0,False
27756,>50K,1,False
27757,<=50K,0,False
27758,<=50K,0,False
27759,<=50K,0,False
27760,<=50K,0,False
27761,<=50K,0,False
27762,<=50K,0,False
27763,>50K,1,False
27764,<=50K,0,False
27765,>50K,1,False
27766,>50K,1,False
27767,>50K,1,False
27768,<=50K,0,False
27769,<=50K,0,False
27770,<=50K,0,False
27771,>50K,1,False
27772,<=50K,0,False
27773,<=50K,0,False
27774,>50K,1,False
27775,>50K,1,False
27776,<=50K,0,False
27777,>50K,1,False
27778,>50K,1,False
27779,<=50K,0,False
27780,<=50K,0,False
27781,>50K,1,False
27782,<=50K,0,False
27783,<=50K,0,False
27784,<=50K,0,False
27785,<=50K,0,False
27786,>50K,1,False
27787,<=50K,0,False
27788,<=50K,0,False
27789,<=50K,0,False
27790,>50K,1,False
27791,<=50K,0,False
27792,>50K,1,False
27793,>50K,1,False
27794,>50K,1,False
27795,>50K,1,False
27796,>50K,1,False
27797,<=50K,0,False
27798,<=50K,0,False
27799,<=50K,0,False
27800,>50K,1,False
27801,<=50K,0,False
27802,<=50K,0,False
27803,<=50K,0,False
27804,<=50K,0,False
27805,>50K,1,False
27806,<=50K,0,False
27807,<=50K,0,False
27808,<=50K,0,False
27809,>50K,1,False
27810,<=50K,0,False
27811,>50K,1,False
27812,<=50K,0,False
27813,>50K,1,False
27814,<=50K,0,False
27815,<=50K,0,False
27816,<=50K,0,False
27817,<=50K,0,False
27818,<=50K,0,False
27819,<=50K,0,False
27820,<=50K,0,False
27821,>50K,1,False
27822,<=50K,0,False
27823,<=50K,0,False
27824,<=50K,0,False
27825,<=50K,0,False
27826,<=50K,0,False
27827,>50K,1,False
27828,<=50K,0,False
27829,<=50K,0,False
27830,<=50K,0,False
27831,>50K,1,False
27832,<=50K,0,False
27833,<=50K,0,False
27834,<=50K,0,False
27835,<=50K,0,False
27836,<=50K,0,False
27837,<=50K,0,False
27838,<=50K,0,False
27839,<=50K,0,False
27840,<=50K,0,False
27841,<=50K,0,False
27842,<=50K,0,False
27843,<=50K,0,False
27844,<=50K,0,False
27845,>50K,1,False
27846,>50K,1,False
27847,<=50K,0,False
27848,>50K,1,False
27849,>50K,1,False
27850,<=50K,0,False
27851,<=50K,0,False
27852,<=50K,0,False
27853,<=50K,0,False
27854,<=50K,0,False
27855,<=50K,0,False
27856,<=50K,0,False
27857,<=50K,0,False
27858,>50K,1,False
27859,<=50K,0,False
27860,<=50K,0,False
27861,<=50K,0,False
27862,<=50K,0,False
27863,>50K,1,False
27864,<=50K,0,False
27865,<=50K,0,False
27866,>50K,1,False
27867,<=50K,0,False
27868,>50K,1,False
27869,<=50K,0,False
27870,<=50K,0,False
27871,<=50K,0,False
27872,<=50K,0,False
27873,>50K,1,False
27874,<=50K,0,False
27875,>50K,1,False
27876,<=50K,0,False
27877,<=50K,0,False
27878,<=50K,0,False
27879,>50K,1,False
27880,<=50K,0,False
27881,<=50K,0,False
27882,<=50K,0,False
27883,<=50K,0,False
27884,<=50K,0,False
27885,<=50K,0,False
27886,<=50K,0,False
27887,>50K,1,False
27888,<=50K,0,False
27889,<=50K,0,False
27890,<=50K,0,False
27891,<=50K,0,False
27892,<=50K,0,False
27893,<=50K,0,False
27894,<=50K,0,False
27895,>50K,1,False
27896,<=50K,0,False
27897,<=50K,0,False
27898,<=50K,0,False
27899,<=50K,0,False
27900,<=50K,0,False
27901,<=50K,0,False
27902,<=50K,0,False
27903,<=50K,0,False
27904,<=50K,0,False
27905,<=50K,0,False
27906,<=50K,0,False
27907,<=50K,0,False
27908,<=50K,0,False
27909,<=50K,0,False
27910,<=50K,0,False
27911,<=50K,0,False
27912,<=50K,0,False
27913,<=50K,0,False
27914,>50K,1,False
27915,<=50K,0,False
27916,<=50K,0,False
27917,>50K,1,False
27918,>50K,1,False
27919,<=50K,0,False
27920,>50K,1,False
27921,<=50K,0,False
27922,<=50K,0,False
27923,<=50K,0,False
27924,<=50K,0,False
27925,<=50K,0,False
27926,<=50K,0,False
27927,<=50K,0,False
27928,<=50K,0,False
27929,<=50K,0,False
27930,>50K,1,False
27931,<=50K,0,False
27932,>50K,1,False
27933,<=50K,0,False
27934,>50K,1,False
27935,<=50K,0,False
27936,<=50K,0,False
27937,<=50K,0,False
27938,<=50K,0,False
27939,<=50K,0,False
27940,<=50K,0,False
27941,<=50K,0,False
27942,<=50K,0,False
27943,>50K,1,False
27944,>50K,1,False
27945,>50K,1,False
27946,<=50K,0,False
27947,>50K,1,False
27948,<=50K,0,False
27949,<=50K,0,False
27950,<=50K,0,False
27951,>50K,1,False
27952,<=50K,0,False
27953,<=50K,0,False
27954,>50K,1,False
27955,<=50K,0,False
27956,>50K,1,False
27957,>50K,1,False
27958,<=50K,0,False
27959,<=50K,0,False
27960,<=50K,0,False
27961,>50K,1,False
27962,<=50K,0,False
27963,<=50K,0,False
27964,<=50K,0,False
27965,<=50K,0,False
27966,<=50K,0,False
27967,<=50K,0,False
27968,<=50K,0,False
27969,<=50K,0,False
27970,<=50K,0,False
27971,<=50K,0,False
27972,<=50K,0,False
27973,<=50K,0,False
27974,>50K,1,False
27975,<=50K,0,False
27976,<=50K,0,False
27977,<=50K,0,False
27978,<=50K,0,False
27979,<=50K,0,False
27980,<=50K,0,False
27981,<=50K,0,False
27982,<=50K,0,False
27983,<=50K,0,False
27984,<=50K,0,False
27985,<=50K,0,False
27986,<=50K,0,False
27987,<=50K,0,False
27988,<=50K,0,False
27989,<=50K,0,False
27990,>50K,1,False
27991,<=50K,0,False
27992,>50K,1,False
27993,<=50K,0,False
27994,<=50K,0,False
27995,<=50K,0,False
27996,<=50K,0,False
27997,>50K,1,False
27998,<=50K,0,False
27999,<=50K,0,False
28000,>50K,1,False
28001,<=50K,0,False
28002,<=50K,0,False
28003,<=50K,0,False
28004,<=50K,0,False
28005,<=50K,0,False
28006,>50K,1,False
28007,<=50K,0,False
28008,>50K,1,False
28009,<=50K,0,False
28010,>50K,1,False
28011,>50K,1,False
28012,<=50K,0,False
28013,<=50K,0,False
28014,<=50K,0,False
28015,<=50K,0,False
28016,<=50K,0,False
28017,>50K,1,False
28018,<=50K,0,False
28019,<=50K,0,False
28020,<=50K,0,False
28021,<=50K,0,False
28022,<=50K,0,False
28023,<=50K,0,False
28024,<=50K,0,False
28025,>50K,1,False
28026,>50K,1,False
28027,<=50K,0,False
28028,<=50K,0,False
28029,<=50K,0,False
28030,<=50K,0,False
28031,<=50K,0,False
28032,<=50K,0,False
28033,<=50K,0,False
28034,<=50K,0,False
28035,<=50K,0,False
28036,<=50K,0,False
28037,>50K,1,False
28038,<=50K,0,False
28039,<=50K,0,False
28040,>50K,1,False
28041,<=50K,0,False
28042,<=50K,0,False
28043,>50K,1,False
28044,<=50K,0,False
28045,<=50K,0,False
28046,<=50K,0,False
28047,<=50K,0,False
28048,<=50K,0,False
28049,<=50K,0,False
28050,>50K,1,False
28051,>50K,1,False
28052,<=50K,0,False
28053,>50K,1,False
28054,<=50K,0,False
28055,>50K,1,False
28056,<=50K,0,False
28057,>50K,1,False
28058,<=50K,0,False
28059,<=50K,0,False
28060,<=50K,0,False
28061,>50K,1,False
28062,>50K,1,False
28063,>50K,1,False
28064,<=50K,0,False
28065,<=50K,0,False
28066,<=50K,0,False
28067,<=50K,0,False
28068,<=50K,0,False
28069,<=50K,0,False
28070,>50K,1,False
28071,<=50K,0,False
28072,<=50K,0,False
28073,<=50K,0,False
28074,<=50K,0,False
28075,<=50K,0,False
28076,>50K,1,False
28077,<=50K,0,False
28078,>50K,1,False
28079,<=50K,0,False
28080,<=50K,0,False
28081,<=50K,0,False
28082,>50K,1,False
28083,>50K,1,False
28084,>50K,1,False
28085,<=50K,0,False
28086,>50K,1,False
28087,<=50K,0,False
28088,<=50K,0,False
28089,<=50K,0,False
28090,<=50K,0,False
28091,>50K,1,False
28092,<=50K,0,False
28093,>50K,1,False
28094,<=50K,0,False
28095,<=50K,0,False
28096,<=50K,0,False
28097,<=50K,0,False
28098,<=50K,0,False
28099,<=50K,0,False
28100,<=50K,0,False
28101,<=50K,0,False
28102,<=50K,0,False
28103,>50K,1,False
28104,>50K,1,False
28105,>50K,1,False
28106,>50K,1,False
28107,<=50K,0,False
28108,<=50K,0,False
28109,<=50K,0,False
28110,<=50K,0,False
28111,<=50K,0,False
28112,<=50K,0,False
28113,<=50K,0,False
28114,<=50K,0,False
28115,<=50K,0,False
28116,<=50K,0,False
28117,>50K,1,False
28118,<=50K,0,False
28119,>50K,1,False
28120,<=50K,0,False
28121,<=50K,0,False
28122,<=50K,0,False
28123,<=50K,0,False
28124,<=50K,0,False
28125,<=50K,0,False
28126,>50K,1,False
28127,>50K,1,False
28128,>50K,1,False
28129,<=50K,0,False
28130,<=50K,0,False
28131,<=50K,0,False
28132,<=50K,0,False
28133,<=50K,0,False
28134,<=50K,0,False
28135,<=50K,0,False
28136,<=50K,0,False
28137,<=50K,0,False
28138,<=50K,0,False
28139,<=50K,0,False
28140,<=50K,0,False
28141,<=50K,0,False
28142,>50K,1,False
28143,>50K,1,False
28144,<=50K,0,False
28145,>50K,1,False
28146,<=50K,0,False
28147,<=50K,0,False
28148,<=50K,0,False
28149,>50K,1,False
28150,<=50K,0,False
28151,>50K,1,False
28152,>50K,1,False
28153,>50K,1,False
28154,<=50K,0,False
28155,<=50K,0,False
28156,<=50K,0,False
28157,<=50K,0,False
28158,<=50K,0,False
28159,<=50K,0,False
28160,<=50K,0,False
28161,>50K,1,False
28162,>50K,1,False
28163,<=50K,0,False
28164,<=50K,0,False
28165,>50K,1,False
28166,<=50K,0,False
28167,<=50K,0,False
28168,<=50K,0,False
28169,<=50K,0,False
28170,<=50K,0,False
28171,<=50K,0,False
28172,<=50K,0,False
28173,>50K,1,False
28174,<=50K,0,False
28175,>50K,1,False
28176,<=50K,0,False
28177,<=50K,0,False
28178,<=50K,0,False
28179,>50K,1,False
28180,<=50K,0,False
28181,<=50K,0,False
28182,<=50K,0,False
28183,<=50K,0,False
28184,>50K,1,False
28185,<=50K,0,False
28186,<=50K,0,False
28187,<=50K,0,False
28188,<=50K,0,False
28189,<=50K,0,False
28190,<=50K,0,False
28191,<=50K,0,False
28192,<=50K,0,False
28193,<=50K,0,False
28194,>50K,1,False
28195,<=50K,0,False
28196,<=50K,0,False
28197,<=50K,0,False
28198,<=50K,0,False
28199,>50K,1,False
28200,<=50K,0,False
28201,<=50K,0,False
28202,<=50K,0,False
28203,<=50K,0,False
28204,<=50K,0,False
28205,>50K,1,False
28206,<=50K,0,False
28207,>50K,1,False
28208,>50K,1,False
28209,<=50K,0,False
28210,<=50K,0,False
28211,<=50K,0,False
28212,>50K,1,False
28213,<=50K,0,False
28214,<=50K,0,False
28215,<=50K,0,False
28216,<=50K,0,False
28217,<=50K,0,False
28218,<=50K,0,False
28219,<=50K,0,False
28220,<=50K,0,False
28221,>50K,1,False
28222,<=50K,0,False
28223,<=50K,0,False
28224,>50K,1,False
28225,>50K,1,False
28226,>50K,1,False
28227,<=50K,0,False
28228,<=50K,0,False
28229,<=50K,0,False
28230,<=50K,0,False
28231,<=50K,0,False
28232,<=50K,0,False
28233,<=50K,0,False
28234,<=50K,0,False
28235,>50K,1,False
28236,<=50K,0,False
28237,<=50K,0,False
28238,<=50K,0,False
28239,>50K,1,False
28240,<=50K,0,False
28241,<=50K,0,False
28242,<=50K,0,False
28243,>50K,1,False
28244,<=50K,0,False
28245,<=50K,0,False
28246,<=50K,0,False
28247,<=50K,0,False
28248,<=50K,0,False
28249,<=50K,0,False
28250,<=50K,0,False
28251,<=50K,0,False
28252,<=50K,0,False
28253,<=50K,0,False
28254,>50K,1,False
28255,<=50K,0,False
28256,<=50K,0,False
28257,<=50K,0,False
28258,<=50K,0,False
28259,<=50K,0,False
28260,<=50K,0,False
28261,<=50K,0,False
28262,<=50K,0,False
28263,<=50K,0,False
28264,<=50K,0,False
28265,<=50K,0,False
28266,>50K,1,False
28267,<=50K,0,False
28268,>50K,1,False
28269,>50K,1,False
28270,<=50K,0,False
28271,<=50K,0,False
28272,<=50K,0,False
28273,<=50K,0,False
28274,<=50K,0,False
28275,<=50K,0,False
28276,<=50K,0,False
28277,<=50K,0,False
28278,<=50K,0,False
28279,<=50K,0,False
28280,<=50K,0,False
28281,<=50K,0,False
28282,<=50K,0,False
28283,<=50K,0,False
28284,<=50K,0,False
28285,<=50K,0,False
28286,<=50K,0,False
28287,<=50K,0,False
28288,<=50K,0,False
28289,<=50K,0,False
28290,>50K,1,False
28291,<=50K,0,False
28292,<=50K,0,False
28293,<=50K,0,False
28294,<=50K,0,False
28295,>50K,1,False
28296,<=50K,0,False
28297,<=50K,0,False
28298,<=50K,0,False
28299,>50K,1,False
28300,<=50K,0,False
28301,>50K,1,False
28302,<=50K,0,False
28303,<=50K,0,False
28304,<=50K,0,False
28305,<=50K,0,False
28306,<=50K,0,False
28307,<=50K,0,False
28308,>50K,1,False
28309,<=50K,0,False
28310,<=50K,0,False
28311,<=50K,0,False
28312,<=50K,0,False
28313,>50K,1,False
28314,<=50K,0,False
28315,<=50K,0,False
28316,<=50K,0,False
28317,<=50K,0,False
28318,<=50K,0,False
28319,<=50K,0,False
28320,<=50K,0,False
28321,<=50K,0,False
28322,<=50K,0,False
28323,<=50K,0,False
28324,<=50K,0,False
28325,<=50K,0,False
28326,>50K,1,False
28327,<=50K,0,False
28328,<=50K,0,False
28329,<=50K,0,False
28330,<=50K,0,False
28331,>50K,1,False
28332,<=50K,0,False
28333,<=50K,0,False
28334,<=50K,0,False
28335,>50K,1,False
28336,<=50K,0,False
28337,<=50K,0,False
28338,<=50K,0,False
28339,<=50K,0,False
28340,<=50K,0,False
28341,<=50K,0,False
28342,<=50K,0,False
28343,<=50K,0,False
28344,<=50K,0,False
28345,<=50K,0,False
28346,>50K,1,False
28347,>50K,1,False
28348,<=50K,0,False
28349,<=50K,0,False
28350,<=50K,0,False
28351,<=50K,0,False
28352,<=50K,0,False
28353,<=50K,0,False
28354,<=50K,0,False
28355,<=50K,0,False
28356,<=50K,0,False
28357,<=50K,0,False
28358,<=50K,0,False
28359,>50K,1,False
28360,<=50K,0,False
28361,<=50K,0,False
28362,<=50K,0,False
28363,>50K,1,False
28364,<=50K,0,False
28365,>50K,1,False
28366,>50K,1,False
28367,<=50K,0,False
28368,<=50K,0,False
28369,>50K,1,False
28370,<=50K,0,False
28371,<=50K,0,False
28372,<=50K,0,False
28373,<=50K,0,False
28374,>50K,1,False
28375,<=50K,0,False
28376,<=50K,0,False
28377,>50K,1,False
28378,>50K,1,False
28379,<=50K,0,False
28380,<=50K,0,False
28381,<=50K,0,False
28382,>50K,1,False
28383,>50K,1,False
28384,<=50K,0,False
28385,>50K,1,False
28386,>50K,1,False
28387,>50K,1,False
28388,<=50K,0,False
28389,<=50K,0,False
28390,<=50K,0,False
28391,<=50K,0,False
28392,<=50K,0,False
28393,<=50K,0,False
28394,<=50K,0,False
28395,<=50K,0,False
28396,<=50K,0,False
28397,>50K,1,False
28398,<=50K,0,False
28399,<=50K,0,False
28400,<=50K,0,False
28401,<=50K,0,False
28402,>50K,1,False
28403,<=50K,0,False
28404,<=50K,0,False
28405,<=50K,0,False
28406,<=50K,0,False
28407,>50K,1,False
28408,<=50K,0,False
28409,<=50K,0,False
28410,<=50K,0,False
28411,<=50K,0,False
28412,<=50K,0,False
28413,<=50K,0,False
28414,<=50K,0,False
28415,<=50K,0,False
28416,<=50K,0,False
28417,<=50K,0,False
28418,<=50K,0,False
28419,<=50K,0,False
28420,>50K,1,False
28421,>50K,1,False
28422,>50K,1,False
28423,<=50K,0,False
28424,<=50K,0,False
28425,<=50K,0,False
28426,<=50K,0,False
28427,<=50K,0,False
28428,>50K,1,False
28429,<=50K,0,False
28430,<=50K,0,False
28431,<=50K,0,False
28432,<=50K,0,False
28433,<=50K,0,False
28434,>50K,1,False
28435,<=50K,0,False
28436,>50K,1,False
28437,>50K,1,False
28438,<=50K,0,False
28439,<=50K,0,False
28440,<=50K,0,False
28441,<=50K,0,False
28442,>50K,1,False
28443,<=50K,0,False
28444,<=50K,0,False
28445,>50K,1,False
28446,<=50K,0,False
28447,<=50K,0,False
28448,>50K,1,False
28449,<=50K,0,False
28450,<=50K,0,False
28451,<=50K,0,False
28452,<=50K,0,False
28453,<=50K,0,False
28454,>50K,1,False
28455,<=50K,0,False
28456,<=50K,0,False
28457,<=50K,0,False
28458,<=50K,0,False
28459,<=50K,0,False
28460,<=50K,0,False
28461,<=50K,0,False
28462,<=50K,0,False
28463,<=50K,0,False
28464,<=50K,0,False
28465,<=50K,0,False
28466,>50K,1,False
28467,<=50K,0,False
28468,<=50K,0,False
28469,<=50K,0,False
28470,<=50K,0,False
28471,>50K,1,False
28472,<=50K,0,False
28473,<=50K,0,False
28474,<=50K,0,False
28475,<=50K,0,False
28476,<=50K,0,False
28477,<=50K,0,False
28478,<=50K,0,False
28479,<=50K,0,False
28480,<=50K,0,False
28481,<=50K,0,False
28482,<=50K,0,False
28483,<=50K,0,False
28484,<=50K,0,False
28485,<=50K,0,False
28486,<=50K,0,False
28487,<=50K,0,False
28488,<=50K,0,False
28489,<=50K,0,False
28490,<=50K,0,False
28491,<=50K,0,False
28492,>50K,1,False
28493,<=50K,0,False
28494,<=50K,0,False
28495,>50K,1,False
28496,<=50K,0,False
28497,>50K,1,False
28498,<=50K,0,False
28499,<=50K,0,False
28500,>50K,1,False
28501,<=50K,0,False
28502,<=50K,0,False
28503,<=50K,0,False
28504,<=50K,0,False
28505,<=50K,0,False
28506,<=50K,0,False
28507,>50K,1,False
28508,<=50K,0,False
28509,>50K,1,False
28510,>50K,1,False
